Datetime (UTC),h1,h2,h3,h4,h5
2018-08-25 09:30:00+00:00,-0.003,-0.0055,0.0075,-0.012,-0.0118999999999999
2018-08-25 09:40:00+00:00,-0.0028,-0.0054,0.0031,-0.011,-0.012
2018-08-25 09:50:00+00:00,-0.0021,-0.006,0.0059,-0.011,-0.0135
2018-08-25 10:00:00+00:00,0.0,-0.0055,0.0042,-0.0110999999999999,-0.0135
2018-08-25 10:10:00+00:00,-0.002,-0.0053,0.0075,-0.0136,-0.0116
2018-08-25 10:20:00+00:00,-0.003,-0.0058,0.0033,-0.016,-0.0118999999999999
2018-08-25 10:30:00+00:00,-0.003,-0.0054,0.0060999999999999,-0.0118,-0.012
2018-08-25 10:40:00+00:00,0.0001,-0.0057,-0.0006,-0.0118999999999999,-0.012
2018-08-25 10:50:00+00:00,-0.0008,-0.005,-0.0012,-0.0118,-0.0118999999999999
2018-08-25 11:00:00+00:00,-0.003,-0.0059,-0.004,-0.0138,-0.0118999999999999
2018-08-25 11:10:00+00:00,-0.003,-0.0057,-0.0028,-0.0141,-0.012
2018-08-25 11:20:00+00:00,-0.0029,-0.0053,0.0006,-0.014,-0.0138
2018-08-25 11:30:00+00:00,0.0010999999999999,-0.006,-0.0068,-0.0147999999999999,-0.0133
2018-08-25 11:40:00+00:00,-0.0006,-0.0058,-0.013,-0.0147999999999999,-0.012
2018-08-25 11:50:00+00:00,-0.002,-0.0053,-0.0086,-0.0145999999999999,-0.0121
2018-08-25 12:00:00+00:00,-0.0078,-0.0385,-0.0156,-0.0147,-0.0174999999999999
2018-08-25 12:10:00+00:00,0.0036,-0.0289999999999999,-0.0211,-0.0124,-0.003
2018-08-25 12:20:00+00:00,0.0339999999999999,-0.0075,0.0202,0.0295,0.0373
2018-08-25 12:30:00+00:00,0.0713,-0.0022,0.0753,0.0991,0.0941999999999999
2018-08-25 12:40:00+00:00,0.1845,0.1482,0.2147,0.2476,0.2565
2018-08-25 12:50:00+00:00,0.2232,0.2563,0.2803,0.3289,0.3191
2018-08-25 13:00:00+00:00,0.3243999999999999,0.3621,0.347,0.42,0.4264
2018-08-25 13:10:00+00:00,0.155,0.1379999999999999,0.142,0.2016,0.1898
2018-08-25 13:20:00+00:00,0.238,0.2375,0.2402,0.3124,0.2906
2018-08-25 13:30:00+00:00,0.3005,0.325,0.3398,0.3958,0.3745
2018-08-25 13:40:00+00:00,0.3448,0.4197999999999999,0.4450999999999999,0.546,0.4909
2018-08-25 13:50:00+00:00,0.4186999999999999,0.7407,1.0016,0.9074,0.8551
2018-08-25 14:00:00+00:00,0.515,0.6512,0.6346,0.7166,0.7247999999999999
2018-08-25 14:10:00+00:00,0.4551,0.6582,0.78,0.7603,0.7492
2018-08-25 14:20:00+00:00,0.6731,1.0076,1.2677,1.1561,1.1813
2018-08-25 14:30:00+00:00,0.7803,1.3044,1.6013000000000002,1.3517,1.5536
2018-08-25 14:40:00+00:00,0.3734,0.8621000000000001,1.232,0.8853,1.064
2018-08-25 14:50:00+00:00,0.5777,1.638,2.085,1.4833,2.1525
2018-08-25 15:00:00+00:00,0.4823,1.945,2.8315,1.8639,2.561
2018-08-25 15:10:00+00:00,0.4019999999999999,1.5443,2.4263000000000003,1.6329999999999998,2.047
2018-08-25 15:20:00+00:00,0.6186,2.1393,3.0573,2.0827,2.7615000000000003
2018-08-25 15:30:00+00:00,0.8423999999999999,2.3941000000000003,3.2966,2.4179,3.0143
2018-08-25 15:40:00+00:00,1.3029,2.9091,3.7855,3.1202,3.5695
2018-08-25 15:50:00+00:00,0.9642,2.4564,3.072,2.5363,2.9796
2018-08-25 16:00:00+00:00,1.0733,2.8335,3.4546,3.0146,3.4119
2018-08-25 16:10:00+00:00,1.2365,3.0638,3.6418,3.271,3.6542
2018-08-25 16:20:00+00:00,1.5458,3.3567,4.0665,3.7123,3.9741
2018-08-25 16:30:00+00:00,1.5723,3.2491,3.6292,3.378,3.8521
2018-08-25 16:40:00+00:00,1.7784,3.343,3.9963,3.82,3.9277
2018-08-25 16:50:00+00:00,1.9887,3.4609,4.066000000000001,3.9709,4.0374
2018-08-25 17:00:00+00:00,1.5462,2.9039,3.3996000000000004,3.4428,3.3591
2018-08-25 17:10:00+00:00,1.5538,2.1741,2.5324,2.6617,2.5209
2018-08-25 17:20:00+00:00,2.5703,3.902,4.3605,4.5271,4.4745
2018-08-25 17:30:00+00:00,2.3285,3.5366,4.3018,4.3921,4.2015
2018-08-25 17:40:00+00:00,2.842,4.0083,3.884,4.450799999999999,4.522
2018-08-25 17:50:00+00:00,2.8852,3.9809,4.3539,4.7705,4.485200000000001
2018-08-25 18:00:00+00:00,2.9342,4.0475,3.9519000000000006,4.701,4.4769
2018-08-25 18:10:00+00:00,2.2819,3.7262,4.404999999999999,4.9163,4.0322000000000005
2018-08-25 18:20:00+00:00,3.0382,3.9289,4.4107,5.0771,4.5107
2018-08-25 18:30:00+00:00,2.8816,3.5128,3.1235,3.7901,3.8382
2018-08-25 18:40:00+00:00,3.229,4.0062,4.1342,4.8853,4.4686
2018-08-25 18:50:00+00:00,3.2987,4.0941,4.2479,5.0922,4.5282
2018-08-25 19:00:00+00:00,3.3384,4.0802,4.1706,5.089,4.4805
2018-08-25 19:10:00+00:00,3.4417,4.1673,4.204,5.1904,4.5638
2018-08-25 19:20:00+00:00,3.5119,4.0993,3.8057,5.0572,4.3797
2018-08-25 19:30:00+00:00,3.4757,4.086399999999999,4.0529,5.1847,4.4732
2018-08-25 19:40:00+00:00,3.5108,4.050800000000001,3.9846,5.1638,4.4033
2018-08-25 19:50:00+00:00,3.556,4.0699,3.9432,5.177899999999999,4.3693
2018-08-25 20:00:00+00:00,3.2942,3.809,3.722,5.0458,4.1627
2018-08-25 20:10:00+00:00,3.56,3.9806,3.7898,5.1451,4.269299999999999
2018-08-25 20:20:00+00:00,3.4302,3.8892,3.54,5.1227,4.2292000000000005
2018-08-25 20:30:00+00:00,2.9763,2.7696,2.6703,3.8115,3.2266
2018-08-25 20:40:00+00:00,2.7385,2.9949,2.7413,3.6602,3.1572
2018-08-25 20:50:00+00:00,2.3481,2.5491,2.2188,3.6598,3.0133
2018-08-25 21:00:00+00:00,2.2867,2.2154,2.8310000000000004,3.6301,2.227
2018-08-25 21:10:00+00:00,3.7457,3.6453,3.1791,4.739,3.71
2018-08-25 21:20:00+00:00,3.5572000000000004,3.537,2.6589,4.7534,3.7204
2018-08-25 21:30:00+00:00,2.0007,2.6039,2.3467,3.8011,2.5214
2018-08-25 21:40:00+00:00,0.826,0.8657999999999999,0.7327,1.3771,0.9381
2018-08-25 21:50:00+00:00,3.3039,2.4354,2.0177,2.9627000000000003,2.4596
2018-08-25 22:00:00+00:00,3.1946000000000003,2.883,2.4412,3.7031,2.752
2018-08-25 22:10:00+00:00,1.4156,1.2943,1.1739000000000002,2.2041,1.7429
2018-08-25 22:20:00+00:00,3.3046999999999995,2.744,2.004,3.8608,2.6768
2018-08-25 22:30:00+00:00,1.7627,1.1075,0.7731,1.7204000000000002,1.2427
2018-08-25 22:40:00+00:00,3.09,2.4924,1.5668,3.5429000000000004,2.3906
2018-08-25 22:50:00+00:00,1.825,1.6803,1.0329000000000002,2.5788,1.6317999999999997
2018-08-25 23:00:00+00:00,0.9049,0.8177,0.4469999999999999,1.1585,0.7575000000000001
2018-08-25 23:10:00+00:00,1.9804,1.6737000000000002,0.8721,2.2510000000000003,1.2931
2018-08-25 23:20:00+00:00,1.4206,1.1538,0.589,1.8041,1.0822
2018-08-25 23:30:00+00:00,1.7076,1.007,0.3589,1.3732,0.8545
2018-08-25 23:40:00+00:00,1.9768,1.2337,0.3664,1.8987000000000005,1.0215
2018-08-25 23:50:00+00:00,1.7071,1.0137,0.2346,1.5779,0.8047000000000001
2018-08-26 00:00:00+00:00,1.514,0.854,0.187,1.346,0.671
